RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4394,15570051,Gill,775,Germany,Female,38,6,179886.41,2,0,0,153122.58,0
9877,15578374,Gilroy,620,Spain,Male,36,7,169312.72,1,1,0,45414.09,0
4646,15782144,Gilroy,522,France,Female,34,3,0,2,1,1,3894.34,0
655,15751710,Ginikanwa,729,Spain,Male,31,8,164870.81,,1,1,9567.39,0
205,15627801,Ginikanwa,512,Spain,Male,33,3,176666.62,,1,0,94670.77,0
3568,15631709,Ginikanwa,470,Spain,Female,31,2,101675.22,2,1,0,45033.75,0
8982,15685805,Ginikanwa,673,Spain,Female,,6,0,2,1,0,98618.79,0
8321,15602354,Ginikanwa,564,Germany,Male,33,3,109341.87,1,1,0,75632.78,0
3877,15805151,Ginikanwa,565,Germany,Male,31,2,89558.39,2,1,1,4441.54,0
994,15782899,Ginn,661,Spain,Female,28,7,95357.49,,0,0,102297.15,0
8039,15756824,Giordano,613,Germany,Female,50,5,101242.98,2,1,0,12493.61,0
9854,15576615,Giordano,719,Spain,Male,37,10,145382.61,1,1,0,80408.59,0
3753,15810385,Giordano,717,Spain,Female,36,2,164557.95,1,0,1,82336.73,0
6643,15724924,Giordano,589,France,Female,37,6,138497.84,1,0,1,18988.58,0
1588,15789548,Giordano,592,France,Female,37,7,0,2,1,1,126726.33,0
1933,15586993,Giordano,655,Spain,Female,56,5,0,2,1,1,41782.7,0
5219,15781505,Giordano,685,France,Male,20,4,104719.94,2,1,0,38691.34,0
4145,15779809,Giordano,655,France,Male,44,8,87471.63,1,0,1,188593.98,0
8441,15781127,Giordano,663,Spain,Female,,8,96769.04,1,1,1,36864.05,0
3558,15594827,Glasgow,675,France,Male,34,1,124619.33,2,0,1,163667.56,0
213,15573152,Glassman,620,France,Female,41,9,0,,0,0,88852.47,0
69,15638424,Glauert,661,Germany,Female,35,5,150725.53,,0,1,113656.85,0
247,15685500,Glazkov,772,Germany,Male,26,7,152400.51,,1,0,79414,0
5561,15631436,Gleeson,564,France,Male,35,4,0,1,1,0,158937.55,0
5060,15579915,Glennon,707,France,Male,29,4,0,2,1,0,139953.94,0
8426,15642636,Glossop,755,France,Male,29,9,117035.89,1,1,1,21862.19,0
1432,15809772,Glover,667,France,Male,48,2,0,1,1,0,43229.2,0
7576,15687634,Glover,561,Germany,Male,49,5,94754,1,1,1,26691.31,0
9582,15709256,Glover,850,France,Female,28,9,0,2,1,1,164864.67,0
6486,15635197,Glover,640,Germany,Male,26,5,90402.77,1,1,1,3298.65,0
6432,15683363,Goddard,540,Spain,Male,39,1,0,1,0,1,108419.41,0
2945,15798850,Goddard,576,France,Male,32,7,0,2,1,0,4660.91,0
9228,15644977,Goddard,776,France,Female,31,5,0,2,1,0,92647.94,0
1691,15758836,Godfrey,675,Spain,Male,36,3,54098.18,2,0,1,54478.52,0
9232,15767781,Godfrey,648,France,Male,38,10,82697.28,1,1,0,74846.67,0
2603,15683521,Godfrey,594,Germany,Male,28,0,142574.71,2,1,0,129084.82,0
6043,15685872,Godfrey,727,France,Female,29,1,146652.01,1,1,1,173486.39,0
8632,15753462,Godson,632,Germany,Male,,2,72549,2,0,1,182728.8,0
16,15643966,Goforth,616,Germany,Male,45,3,143129.41,,0,1,64327.26,0
2023,15761477,Golibe,501,Germany,Male,24,4,130806.42,2,1,0,80241.14,0
8260,15703199,Golibe,619,Spain,Male,38,3,96143.47,1,0,0,98994.92,0
3650,15745355,Golibe,597,France,Male,41,4,153198.23,1,1,1,92090.36,0
4592,15762543,Goliwe,711,France,Female,32,1,0,2,1,0,126188.42,0
9518,15738042,Goliwe,543,Germany,Male,37,8,140894.06,2,1,1,118059.19,0
1607,15714080,Goliwe,566,Germany,Female,40,2,97001.36,2,1,0,154486.01,0
2624,15653696,Goliwe,515,France,Female,28,9,0,2,0,0,94141.75,0
3485,15643679,Goliwe,784,Germany,Male,28,2,70233.74,2,1,1,179252.73,0
9727,15662494,Goliwe,773,Spain,Male,43,7,138150.57,1,1,1,177357.16,0
8907,15797065,Goloubev,613,Spain,Female,32,0,0,2,0,1,126675.62,0
5779,15640377,Goloubev,526,France,Female,36,0,0,2,1,0,97767.63,0
4437,15664498,Golovanov,508,France,Male,26,7,205962,1,1,0,156424.4,0
193,15756850,Golovanov,479,France,Male,,1,0,,0,0,114996.43,0
1338,15650889,Golubev,710,Germany,Female,30,10,133537.1,2,1,0,155593.74,0
3945,15794792,Golubev,612,France,Female,31,8,117989.76,1,1,1,54129.86,0
9352,15606076,Golubev,718,Germany,Male,63,7,123204.88,1,1,1,100538.8,0
2453,15578825,Golubev,734,France,Female,29,0,139994.66,1,1,0,17744.72,0
1109,15678886,Golubev,679,Germany,Male,38,7,110555.37,2,1,0,46522.68,0
7481,15812766,Golubeva,490,Spain,Male,40,6,156111.08,1,0,0,190889.13,0
6586,15773804,Golubeva,625,France,Male,39,5,0,1,1,0,99800.87,0
717,15677369,Golubov,554,Germany,Female,37,4,58629.97,,0,0,182038.6,0
4627,15622321,Golubova,506,France,Female,32,3,0,1,1,1,80823.02,0
1976,15591386,Golubova,622,France,Female,35,5,0,2,1,0,51112.8,0
7876,15775104,Gomes,697,France,Female,,1,182065.85,1,1,0,49503.5,0
5438,15733476,Gonzalez,543,Germany,Male,30,6,73481.05,1,1,1,176692.65,0
5886,15723856,Gonzalez,602,France,Female,29,3,88814.4,2,1,1,62487.97,0
2194,15764409,Goodman,613,France,Male,,9,108286.5,1,1,1,114153.44,0
6867,15664506,Goodwin,675,Spain,Male,32,8,197436.82,1,1,1,52710.7,0
5276,15579616,Goodwin,683,France,Female,42,8,0,2,0,1,198134.9,0
1018,15587451,Goold,778,Germany,Male,41,7,139706.31,1,1,0,63337.19,0
8610,15774258,Gorbunov,678,France,Male,40,1,0,2,1,1,187343.4,0
5518,15729454,Gorbunov,465,France,Male,33,8,0,2,1,0,177668.55,0
4283,15602994,Gorbunov,487,France,Female,53,10,89550.85,1,0,1,90076.85,0
6967,15689661,Gorbunov,663,France,Male,22,6,0,2,0,1,131827.15,0
1993,15748381,Gorbunov,613,France,Female,29,6,185709.28,2,1,1,77242.19,0
1373,15723006,Gorbunova,489,France,Male,38,8,0,2,0,1,196990.79,0
7115,15575243,Gorbunova,764,France,Female,39,1,129068.54,2,1,1,187905.12,0
8032,15595874,Gorbunova,666,Spain,Female,36,6,0,2,1,0,176692.87,0
5955,15811947,Gordon,850,France,Male,33,0,124781.67,1,0,1,33700.52,0
8621,15665879,Gordon,768,France,Female,40,8,0,2,0,1,69080.46,0
4963,15665088,Gordon,531,France,Female,42,2,0,2,0,1,90537.47,0
3915,15669326,Gordon,658,France,Male,44,2,168396.34,1,1,1,14178.73,0
576,15653620,Gordon,546,France,Female,27,8,0,,1,1,14858.1,0
9242,15775627,Gordon,509,France,Male,35,8,0,2,0,1,67431.28,0
8908,15710671,Gordon,786,France,Male,34,3,137361.96,1,0,0,183682.09,0
321,15810834,Gordon,525,Spain,Female,57,2,145965.33,,1,1,64448.36,0
1601,15748718,Gordon,517,France,Male,28,2,115062.61,1,1,0,179056.23,0
4774,15709451,Gordon,646,Germany,Female,35,1,121952.75,2,1,1,142839.82,0
8897,15724691,Gordon,712,France,Male,34,1,0,2,1,1,195052.12,0
9369,15670492,Gordon,737,France,Male,28,8,0,2,1,0,106390.01,0
1544,15747677,Gordon,656,Spain,Male,69,6,163975.09,1,1,1,36108.5,0
7192,15567839,Gordon,501,France,Male,42,9,114631.23,1,0,1,91429.74,0
4147,15698246,Gordon,658,France,Female,24,2,0,2,1,1,84694.49,0
6700,15809999,Gordon,709,France,Female,,3,150300.65,2,1,0,71672.86,0
9900,15811594,Gordon,660,Spain,Female,28,3,128929.88,1,1,1,198069.71,0
8980,15742511,Gordon,514,France,Male,35,3,121030.9,1,1,0,10008.68,0
5769,15729083,Gorman,674,France,Male,,2,154525.7,1,0,1,27468.72,0
9703,15687828,Gorshkov,644,Spain,Female,,5,86006.3,1,1,1,73922.95,0
6080,15739292,Gorshkov,609,Germany,Male,31,9,103837.75,1,1,1,150218.11,0
8210,15600912,Gorshkov,706,Germany,Male,32,5,88348.43,2,1,1,104181.78,0
5493,15568487,Gorshkov,712,France,Male,35,7,124616.23,1,1,1,69320.97,0
9465,15786035,Gosnell,740,France,Male,39,9,0,2,1,0,19047.23,0
1906,15566843,Gotch,535,Germany,Male,20,9,134874.4,1,1,1,118825.56,0
4051,15585734,Gouger,803,Germany,Male,41,9,137742.9,2,1,1,166957.82,0
7074,15585855,Gould,679,France,Male,40,1,0,1,1,1,16897.19,0
2171,15662151,Gould,554,France,Male,40,4,0,1,0,1,168780.04,0
6654,15666559,Gould,608,Germany,Male,23,8,197715.93,2,1,1,116124.28,0
4795,15575498,Gould,705,France,Female,39,5,149379.66,2,1,0,96075.55,0
2411,15613326,Gow,596,France,Female,33,1,138162.81,1,1,0,85412.54,0
5080,15692406,Gow,427,France,Male,37,5,0,2,1,1,121485.1,0
6821,15685019,Graham,528,France,Male,29,3,102787.42,1,1,0,55972.56,0
8384,15593501,Graham,493,France,Female,,5,148667.81,2,1,0,56092.51,0
3432,15688193,Graham,468,France,Male,36,3,61636.97,1,0,0,107787.42,0
2650,15612615,Graham,616,France,Female,37,6,0,2,1,0,86242.18,0
4671,15706200,Graham,637,Germany,Male,41,2,138014.4,2,1,0,140298.24,0
5421,15583462,Graham,695,France,Male,28,5,171069.39,2,1,1,88689.4,0
9409,15767818,Graham,640,France,Male,55,10,132436.34,1,1,0,978.66,0
192,15771086,Graham,512,France,Female,36,3,84327.77,,1,0,17675.36,0
7127,15698271,Graham,523,France,Female,26,4,0,2,1,0,185488.81,0
1765,15636238,Graham,611,France,Male,40,1,0,2,1,1,102547.56,0
9098,15606901,Graham,728,France,Male,43,7,0,2,1,0,40023.7,0
9960,15677783,Graham,764,Spain,Male,38,4,113607.47,1,1,0,91094.46,0
8342,15749807,Graham,516,Spain,Female,31,3,0,2,1,0,124202.26,0
97,15738721,Graham,773,Spain,Male,41,9,102827.44,,0,1,64595.25,0
5237,15645184,Graham,701,France,Male,29,2,0,2,1,0,176943.59,0
5047,15708289,Graham,793,Spain,Male,25,3,100913.57,1,0,0,10579.72,0
3082,15603319,Graham,693,France,Male,,2,151352.74,1,0,0,197145.89,0
7372,15624850,Grant,850,France,Male,30,10,153972.89,2,1,0,62811.03,0
1280,15634896,Grant,521,France,Female,,6,0,2,0,1,27375.15,0
3114,15779529,Grant,620,France,Male,32,7,0,2,1,1,34665.79,0
4565,15669204,Grant,650,Germany,Male,23,4,93911.3,2,1,0,69055.45,0
6005,15802088,Grant,521,Spain,Female,22,10,0,1,1,1,101311.95,0
1413,15588986,Grant,673,Germany,Female,29,4,99097.36,1,1,1,9796.69,0
241,15812009,Grant,662,Spain,Male,38,4,0,,1,0,136259.65,0
1187,15589257,Grant,670,France,Female,35,3,103465.02,2,1,1,174627.06,0
2226,15774098,Grant,701,Germany,Male,38,3,125385.49,2,0,1,52044.66,0
5664,15765287,Grant,850,France,Female,38,2,0,2,1,0,9015.07,0
5621,15752409,Grant,553,France,Male,31,6,0,2,0,0,124596.63,0
7251,15631451,Grant,604,Spain,Female,28,6,0,2,1,1,69056.26,0
9078,15810732,Grant,730,France,Female,,8,148749.29,2,1,0,91830.75,0
6111,15577402,Grant,593,France,Male,31,9,0,2,0,1,20492.16,0
5368,15742848,Gratton,673,France,Male,41,5,0,1,1,1,65657.29,0
6044,15760851,Gratton,629,France,Male,31,6,0,2,1,0,93881.75,0
5113,15586135,Gratwick,536,Spain,Female,,4,0,1,1,1,136197.65,0
2146,15639322,Grave,633,Spain,Male,,4,137847.41,2,1,0,98349.13,0
3587,15652626,Grave,826,France,Male,55,4,115285.85,1,1,0,140126.17,0
5615,15798385,Grave,512,Spain,Female,46,3,0,2,1,1,56408.14,0
578,15633922,Gray,755,France,Male,30,4,123217.66,,0,1,144183.1,0
8976,15763415,Gray,567,Germany,Male,41,0,134378.89,1,1,1,105746.94,0
6426,15566894,Gray,793,France,Male,39,3,137817.52,1,0,0,83997.79,0
4920,15625941,Gray,682,Spain,Female,50,10,128039.01,1,1,1,102260.16,0
8274,15709643,Gray,675,France,Male,32,1,0,3,1,0,85901.09,0
5818,15656865,Gray,613,Germany,Male,69,9,78778.49,1,0,1,8751.59,0
2957,15642885,Gray,792,France,Male,30,8,0,2,1,0,199644.2,0
1609,15801466,Gray,574,France,Female,,2,122524.61,2,1,0,88463.63,0
974,15779711,Gray,750,Spain,Female,38,7,97257.41,,0,1,179883.04,0
2100,15593295,Greathouse,548,France,Male,57,6,76165.65,1,1,1,133537.53,0
3202,15637593,Greco,722,France,Male,20,6,0,2,1,0,195486.28,0
7252,15746995,Greco,724,Germany,Male,31,9,138166.3,1,1,0,12920.43,0
6437,15723216,Greco,623,Germany,Male,33,2,80002.33,1,1,1,104079.62,0
6953,15598838,Greco,659,France,Female,37,1,151105.68,1,1,1,140934.57,0
6165,15608109,Greco,710,Germany,Male,58,7,170113,2,0,1,10494.64,0
7933,15812365,Greco,850,France,Male,40,8,102800.65,1,1,0,60811.56,0
9932,15647800,Greco,850,France,Female,,6,101266.51,1,1,0,33501.98,0
1131,15628205,Greco,571,Germany,Female,34,1,101736.66,1,0,1,195651.66,0
4315,15582276,Greco,638,France,Male,34,5,133501.36,1,0,1,155643.04,0
388,15776433,Greco,730,Spain,Male,,2,0,,1,1,186489.95,0
4319,15803685,Greco,673,Germany,Female,77,10,76510.52,2,0,1,59595.66,0
595,15603925,Greco,779,Spain,Female,26,4,174318.13,,0,1,38296.21,0
4758,15583278,Greece,743,Spain,Female,36,8,92716.96,1,1,1,33693.78,0
8355,15669994,Greece,556,Germany,Female,31,1,128663.81,2,1,0,125083.29,0
3693,15715394,Greece,613,Spain,Male,35,4,123557.65,2,0,1,170903.4,0
8697,15647572,Greece,504,Spain,Male,34,0,54980.81,1,1,1,136909.88,0
7906,15764491,Greece,701,Spain,Male,35,10,159693.9,2,1,1,71173.64,0
9082,15741078,Greece,736,France,Male,54,7,111729.47,2,0,1,84920.49,0
1335,15664772,Greece,489,Germany,Male,28,1,79460.98,2,1,1,167973.63,0
6693,15677087,Green,662,France,Female,39,5,138106.75,1,0,0,19596.73,0
5491,15722322,Green,655,Spain,Female,78,2,0,2,0,1,188435.38,0
3957,15754342,Green,597,Germany,Female,60,0,78539.84,1,0,1,48502.88,0
7623,15796413,Green,794,France,Male,,6,0,2,1,0,195325.74,0
6313,15648136,Green,658,Germany,Female,,9,152812.58,1,1,0,166682.57,0
4396,15790324,Green,660,France,Female,20,6,167685.56,1,1,0,57929.9,0
2587,15573242,Greene,691,France,Male,50,6,136953.47,1,1,1,2704.98,0
2298,15797595,Greenhalgh,709,France,Female,,9,131569.63,1,1,1,103970.58,0
2866,15590228,Greenwalt,715,France,Male,21,6,76467.16,1,1,1,173511.72,0
5736,15756070,Greenwood,585,Spain,Female,44,4,0,2,0,1,101728.46,0
6608,15598259,Gregory,673,Germany,Female,41,9,98612.1,1,1,0,151349.35,0
877,15581229,Gregory,502,Germany,Female,32,1,173340.83,,0,1,122763.95,0
5881,15718231,Gregory,537,France,Male,28,0,88963.31,2,1,1,189839.93,0
2617,15658360,Gregory,762,Spain,Male,,9,122929.42,2,0,0,149822.04,0
1284,15609510,Gregory,669,France,Male,45,7,149364.58,1,0,1,173454.07,0
374,15688074,Gregory,802,Germany,Male,31,1,125013.72,,1,1,187658.09,0
4924,15662658,Grieve,651,Germany,Male,34,2,90355.12,2,0,0,193597.94,0
6050,15625905,Griffen,592,Spain,Male,41,0,0,2,1,0,65906.07,0
1294,15687752,Griffin,641,France,Male,30,2,87505.47,2,0,1,7278.57,0
7374,15716347,Griffin,663,Germany,Male,37,7,143625.83,2,0,1,176487.05,0
8777,15695383,Griffin,567,Spain,Male,44,9,0,2,1,0,87677.15,0
1476,15745080,Griffiths,634,France,Male,26,8,0,1,1,0,21760.96,0
7459,15800049,Grigoryeva,728,Spain,Female,43,5,0,1,1,1,120088.17,0
8780,15650322,Grigoryeva,701,France,Female,34,3,105588.66,1,0,1,74694.41,0
1935,15584930,Grimmett,726,Germany,Male,30,5,111375.32,2,1,0,2704.09,0
8220,15607560,Groom,572,France,Female,,2,0,2,1,1,555.28,0
2867,15631848,Grover,727,France,Female,26,9,121508.28,1,1,1,146785.44,0
141,15698932,Groves,756,Germany,Male,44,10,137452.09,,1,0,189543.9,0
660,15603065,Grubb,751,France,Female,30,6,0,,1,0,15766.1,0
4873,15645937,Guerin,790,Spain,Male,32,3,0,1,1,0,91044.47,0
621,15682585,Guerra,593,France,Male,35,9,114193.24,,1,0,71154.1,0
9244,15815534,Guidry,505,Spain,Male,37,0,134006.39,1,1,1,93736.69,0
5557,15707962,Gunson,606,France,Male,40,6,119501.88,2,1,0,46774.94,0
6063,15574558,Gunter,718,Spain,Male,,8,0,2,1,1,41399.33,0
9554,15809585,H?,646,France,Male,38,7,0,2,1,0,1528.4,0
8319,15765402,H?,520,France,Female,39,6,145644.05,1,0,0,104118.93,0
1970,15671930,H?,717,France,Female,36,5,0,2,1,1,145551.6,0
4072,15732430,H?,850,Spain,Female,54,4,120952.74,1,1,0,66963.15,0
3048,15767871,H?,784,Spain,Male,48,7,0,2,1,1,182609.97,0
6916,15751549,H?,658,Germany,Male,31,2,77082.65,2,0,0,13482.28,0
10,15592389,H?,684,France,Male,27,2,134603.88,,1,1,71725.73,0
1669,15755722,H?,554,France,Male,24,10,0,1,0,0,92180.62,0
8376,15658614,H?,565,Germany,Female,38,7,145400.69,2,1,1,83844.79,0
6003,15783026,H?,701,France,Female,41,2,0,1,1,0,47856.78,0
8192,15759480,H?,644,France,Female,40,10,139180.97,1,1,1,19959.67,0
2303,15736656,H?,723,France,Female,49,4,0,2,0,1,89972.25,0
7433,15761047,H?,724,Germany,Male,31,2,160997.54,2,0,1,64831.36,0
1281,15671590,H?,741,Spain,Male,25,4,0,2,1,1,73873.65,0
5374,15709412,H?,776,Spain,Male,30,6,0,2,0,1,63908.86,0
5073,15572657,H?,472,France,Male,29,8,102490.27,1,0,1,181224.56,0
2924,15631159,H?,705,Germany,Male,41,4,72252.64,2,1,1,142514.66,0
7175,15785339,H?,640,France,Female,50,9,117565.03,2,0,0,82559.77,0
6779,15613463,Hackett,679,Germany,Female,,6,132598.38,2,1,1,184017.98,0
7310,15793317,Hale,547,Spain,Female,22,7,141287.15,1,1,0,118142.79,0
8160,15637427,Lu,461,Spain,Female,25,6,0,2,1,1,15306.29,0
1430,15626485,Lu,601,France,Female,26,8,78892.23,1,1,1,23703.52,0
5189,15691910,Lu,663,Spain,Male,30,4,0,3,1,0,101371.05,0
7513,15631267,Lu,641,France,Male,50,6,153590.73,2,1,1,130910.78,0
6239,15589437,Lu,466,France,Male,26,3,156815.71,1,1,1,137476.09,0
1636,15604804,Lu,516,France,Female,33,7,127305.5,1,1,1,120037.36,0
7138,15764226,Lu,630,Germany,Female,28,8,106425.75,1,1,1,20344.84,0
8611,15731553,Lucas,730,France,Male,23,8,0,2,1,0,183284.53,0
8549,15806546,Lucas,517,Spain,Male,46,4,0,1,1,0,22372.78,0
230,15605461,Lucas,594,Germany,Female,29,3,130830.22,,1,0,61048.53,0
4983,15569120,Lucas,615,France,Male,,7,0,2,1,1,156346.84,0
2539,15752838,Lucas,723,Spain,Male,38,6,0,2,1,1,94415.6,0
7934,15616088,Lucas,782,France,Female,70,7,97072.42,1,0,1,131177.22,0
2692,15629150,Lucchese,721,France,Female,37,1,0,2,1,0,70810.8,0
4000,15665062,Lucchese,696,France,Male,19,1,110928.51,1,1,1,2766.63,0
3183,15638646,Lucchese,669,France,Female,43,1,160474.59,1,1,1,95963.14,0
1419,15649280,Lucchese,521,Germany,Female,40,9,134504.78,1,1,0,18082.06,0
9178,15770548,Lucchese,453,Germany,Female,28,3,139986.65,1,1,0,136846.75,0
5187,15722425,Lucchese,639,France,Male,32,9,0,2,1,0,111340.36,0
3166,15581282,Lucchese,651,France,Female,39,6,0,1,1,0,24176.44,0
2716,15682547,Lucchese,649,France,Male,,1,122214,1,0,1,88965.46,0
5876,15578307,Lucchese,512,France,Female,33,6,121685.31,2,1,1,83681.97,0
6359,15730418,Lucchesi,652,France,Female,32,2,0,2,1,0,54628.11,0
7419,15647191,Lucchesi,677,France,Male,36,4,0,2,1,0,7824.31,0
6483,15628292,Lucchesi,850,France,Male,32,4,156001.68,2,1,1,151677.31,0
3035,15668504,Lucchesi,770,France,Male,36,2,89800.14,1,1,1,105922.69,0
8224,15603328,Lucchesi,483,France,Male,,1,77805.66,1,1,1,2101.89,0
7457,15598614,Lucchesi,790,Spain,Male,20,8,0,2,1,0,168152.76,0
9707,15754926,Lucchesi,512,France,Female,30,6,0,2,1,0,88827.31,0
3651,15724955,Lucchesi,537,France,Male,38,3,0,2,0,0,141023.01,0
5657,15736769,Lucchesi,663,France,Female,27,9,0,2,1,0,150850.29,0
1235,15684865,Lucchesi,771,France,Female,66,7,143773.07,1,1,1,130827.88,0
8620,15661830,Lucciano,750,Spain,Female,36,6,0,2,1,1,59816.41,0
4106,15701392,Lucciano,815,Spain,Male,28,6,0,2,0,1,185547.71,0
1371,15791767,Lucciano,769,France,Female,26,7,0,2,1,0,176843.53,0
538,15739803,Lucciano,686,Spain,Male,,9,0,,1,0,127569.8,0
1509,15701200,Lucciano,576,France,Male,36,6,0,2,1,1,48314,0
6494,15723671,Lucciano,661,France,Male,,9,100107.99,1,1,0,83949.68,0
6647,15662021,Lucciano,685,Spain,Female,42,2,0,2,0,0,199992.48,0
6042,15749472,Lucciano,775,France,Male,45,8,0,1,1,0,130376.68,0
30,15656300,Lucciano,411,France,Male,29,0,59697.17,,1,1,53483.21,0
1426,15583668,Ludowici,726,France,Female,42,2,109471.79,1,0,1,175161.05,0
502,15715941,Lueck,692,France,Male,54,5,0,,1,1,88721.84,0
4028,15718280,Luffman,662,Germany,Male,39,5,139822.11,2,1,1,146219.9,0
4416,15575955,Lujan,764,France,Female,24,0,0,2,1,0,88724.49,0
7967,15750574,Lumholtz,677,Spain,Female,34,4,0,2,1,1,6175.53,0
9150,15814331,Lung,597,Germany,Female,43,7,119127.46,2,1,0,55809.92,0
7645,15613673,Lung,675,France,Male,28,9,0,1,1,0,134110.93,0
6769,15594039,Lung,599,Spain,Male,42,6,0,2,1,0,113868.4,0
9761,15632143,Lung,652,France,Male,31,2,119148.55,1,0,0,149740.22,0
3254,15606472,Lung,585,France,Female,38,5,0,1,1,1,87363.56,0
7592,15748691,Lung,794,Spain,Female,30,1,154970.54,1,0,1,156768.45,0
6903,15636548,Lung,457,Spain,Male,44,7,0,2,0,0,185992.36,0
4807,15617252,Lung,697,France,Female,33,1,87347.7,1,1,0,172524.51,0
9779,15623143,Lung,732,France,Female,43,9,0,2,1,0,183147.17,0
9349,15807239,Lung,664,France,Female,34,7,93920.47,1,0,0,179913.98,0
3419,15632272,Lung,792,France,Female,42,2,0,2,1,0,92664.09,0
9723,15696588,Lung,679,France,Female,36,3,0,2,1,1,2243.41,0
1192,15686909,Lung,639,Germany,Male,27,3,150795.81,1,0,1,85208.93,0
8481,15597591,Lung,456,France,Male,,5,107000.49,1,1,1,153419.62,0
2993,15786993,Lung,810,France,Female,51,5,0,2,0,1,184524.74,0
3257,15573926,Lung,735,Spain,Male,38,7,86131.71,2,0,0,93478.96,0
8108,15795936,Lung,560,France,Male,,3,0,2,1,0,84531.79,0
1727,15745107,Lung,776,Germany,Male,38,5,112281.7,1,0,1,89893.6,0
4320,15759456,Lupton,609,Spain,Male,34,7,140694.78,2,1,0,46266.63,0
5866,15735339,Lynch,663,France,Male,39,4,0,1,1,0,76884.05,0
7723,15570086,Lynch,684,Germany,Male,18,9,90544,1,0,1,4777.23,0
614,15805062,Lynton,667,Spain,Male,38,1,87202.38,,1,1,77866.91,0
2266,15734628,Lysaght,623,France,Female,35,5,0,2,1,0,101192.08,0
8385,15804150,Lysaght,755,France,Male,34,3,0,2,1,1,158816.03,0
2259,15776631,Ma,466,France,Female,36,5,119540.15,1,0,1,80603.99,0
2227,15750808,Ma,790,Spain,Male,46,2,131365.37,2,1,1,180290.68,0
7857,15598521,Ma,580,Germany,Female,33,7,131647.01,2,0,0,79775.19,0
6791,15599074,Ma,487,Spain,Female,40,6,136093.74,1,0,1,193408.43,0
138,15610156,Ma,637,France,Male,40,2,133463.1,,0,1,93165.34,0
1134,15706899,Ma,559,France,Male,34,4,0,2,1,1,66721.98,0
4048,15656707,Ma,720,Spain,Male,21,2,123200.78,1,1,1,180712.28,0
9285,15705544,Ma,633,France,Male,,3,157201.48,1,0,1,50368.63,0
6682,15736717,Ma,602,France,Male,,7,155271.83,1,1,1,179446.31,0
8188,15771674,Ma,603,Spain,Female,39,5,162390.52,2,1,0,54702.66,0
1061,15650933,Ma,490,Spain,Female,48,8,155413.06,1,1,0,187921.3,0
9328,15624715,Ma,593,Spain,Female,40,2,0,1,1,1,5194.95,0
7553,15781574,Ma,636,Spain,Male,,9,126534.6,1,1,1,39789.62,0
3987,15794345,Ma,706,Spain,Male,38,8,0,2,0,1,46635.11,0
4461,15637678,Ma,661,France,Male,35,5,0,1,1,0,155394.52,0
9747,15782550,Ma,490,Germany,Female,41,0,139659.04,1,1,1,176254.12,0
9667,15781689,Macadam,758,Spain,Male,35,5,0,2,1,0,95009.6,0
7146,15723827,Macartney,683,France,Male,30,4,114779.35,1,0,0,183171.47,0
687,15801277,Maccallum,715,France,Female,31,2,112212.14,,1,1,181600.72,0
2424,15714877,MacDevitt,662,France,Female,29,10,0,2,1,0,137508.31,0
9203,15735782,MacDonald,528,France,Male,31,9,120962.59,1,1,0,5419.31,0
2179,15609562,MacDonald,774,Spain,Female,43,1,116360.07,1,1,0,17004.14,0
5773,15663168,MacDonald,665,France,Male,35,8,110934.54,1,1,0,169287.99,0
3765,15615820,MacDonald,837,France,Male,49,8,103302.37,1,1,1,50974.57,0
